Unnamed: 0,2025-10-09 11:00:00,2025-10-09 16:30:00,14.59,16.46,Unnamed: 5,Unnamed: 6,226.45,0.31,9.58,78.64,11.75,0.1,24.316666666666663,16.46.1,24.0,Good,16.0,9.0,3.0,10.0,13.53333333333333,15.29333333333333,219.10333333333327,0.2,8.476666666666668,79.03000000000002,11.326666666666664,0.0633333333333336,Unnamed: 29,Unnamed: 30,24.906666666666663,28.72125,318.69625,0.1929166666666666,10.61375,55.86375,8.772083333333333,0.8095833333333333,Unnamed: 39,Unnamed: 40,13.29,12.88,25.44,15.01,14.62,27.56,217.56,213.7,206.4,0.19,0.12,0.29,8.36,6.89,5.49,78.93,80.47,102.24,11.43,10.46,9.8,0.04,0.05,0.03,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,22.0,21.0,42.0,Unnamed: 74,Unnamed: 75,Unnamed: 76,timestamp,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,aqi
1760011200.0,2025-10-09 12:00:00,2025-10-09 17:30:00,15.6,17.61,,,237.26,0.17,11.4,77.17,11.62,0.23,26.0,17.61,26.0,Good,17.0,9.0,3.0,10.0,14.49333333333333,16.359999999999996,227.09,0.2233333333333334,9.78,78.24666666666668,11.6,0.1233333333333336,,,24.61375,28.420416666666668,319.6166666666667,0.1945833333333333,10.780833333333334,55.08041666666667,8.8675,0.8145833333333333,,,14.59,12.72,22.63,16.46,14.41,24.83,226.45,213.3,215.17,0.31,0.1,0.13,9.58,7.49,7.39,78.64,79.52,95.97,11.75,10.8,9.33,0.1,0.05,0.11,,,,,,,24.0,21.0,38.0,,,,,,,,,,,,,,
1760014800.0,2025-10-09 13:00:00,2025-10-09 18:30:00,16.52,19.04,,,255.29,0.0,13.31,71.89,10.39,0.6,27.53333333333333,19.04,28.0,Good,18.0,9.0,3.0,10.0,15.569999999999997,17.70333333333333,239.66666666666663,0.16,11.43,75.89999999999999,11.25333333333333,0.3100000000000003,,,24.46375,28.27291666666667,320.7191666666667,0.1945833333333333,10.956666666666663,54.46458333333334,8.907916666666667,0.8220833333333334,,,15.6,13.29,20.12,17.61,15.01,22.58,237.26,217.56,228.83,0.17,0.19,0.0,11.4,8.36,9.09,77.17,78.93,86.67,11.62,11.43,9.42,0.23,0.04,0.42,,,,,,,26.0,22.0,34.0,,,,,,,,,,,,,,
1760018400.0,2025-10-09 14:00:00,2025-10-09 19:30:00,17.61,21.11,,,281.58,0.0,14.48,66.06,9.12,1.21,29.35,21.11,29.0,Good,19.0,9.0,3.0,10.0,16.57666666666666,19.253333333333327,258.0433333333333,0.0566666666666667,13.063333333333338,71.70666666666666,10.376666666666663,0.6800000000000003,,,24.4075,28.23375,322.0516666666667,0.1945833333333333,11.124583333333334,54.005,8.847916666666666,0.8391666666666667,,,16.52,14.59,18.96,19.04,16.46,22.05,255.29,226.45,249.6,0.0,0.31,0.0,13.31,9.58,10.45,71.89,78.64,77.09,10.39,11.75,10.56,0.6,0.1,0.8,,,,,,,28.0,24.0,32.0,,,,,,,,,,,,,,
1760022000.0,2025-10-09 15:00:00,2025-10-09 20:30:00,18.61,23.13,,,304.96,0.0,14.77,60.86,8.18,1.62,31.016666666666666,23.13,31.0,Good,20.0,9.0,3.0,10.0,17.579999999999995,21.09333333333333,280.61,0.0,14.186666666666667,66.27,9.229999999999997,1.1433333333333338,,,24.402500000000003,28.262916666666666,323.4866666666667,0.1945833333333333,11.261666666666663,53.672083333333326,8.664583333333335,0.8633333333333333,,,17.61,15.6,18.73,21.11,17.61,22.43,281.58,237.26,270.52,0.0,0.17,0.0,14.48,11.4,11.48,66.06,77.17,68.85,9.12,11.62,12.58,1.21,0.23,1.04,,,,,,,29.0,26.0,31.0,,,,,,,,,,,,,,
1760025600.0,2025-10-09 16:00:00,2025-10-09 21:30:00,19.34,24.25,,,321.61,0.0,14.36,56.18,11.32,1.64,32.233333333333334,24.25,32.0,Good,21.0,9.0,3.0,10.0,18.52,22.829999999999995,302.7166666666667,0.0,14.536666666666669,61.03333333333334,9.539999999999996,1.4900000000000002,,,24.40333333333333,28.29583333333333,324.62333333333333,0.1945833333333333,11.3425,53.54750000000001,8.627916666666666,0.8808333333333334,,,18.61,16.52,19.32,23.13,19.04,23.46,304.96,255.29,294.33,0.0,0.0,0.0,14.77,13.31,12.42,60.86,71.89,59.17,8.18,10.39,12.2,1.62,0.6,1.22,,,,,,,31.0,28.0,32.0,,,,,,,,,,,,,,
1760029200.0,2025-10-09 17:00:00,2025-10-09 22:30:00,20.53,25.67,,,342.74,0.0,14.24,51.45,13.87,1.49,34.21666666666667,25.67,34.0,Good,22.0,9.0,3.0,10.0,19.49333333333333,24.349999999999994,323.1033333333333,0.0,14.456666666666669,56.16333333333333,11.12333333333333,1.5833333333333337,,,24.367083333333337,28.262083333333337,324.92749999999995,0.1945833333333333,11.35875,53.640416666666674,8.755,0.8825,,,19.34,17.61,21.4,24.25,21.11,26.48,321.61,281.58,335.44,0.0,0.0,0.0,14.36,14.48,13.85,56.18,66.06,49.22,11.32,9.12,10.82,1.64,1.21,1.45,,,,,,,32.0,29.0,36.0,,,,,,,,,,,,,,
1760032800.0,2025-10-09 18:00:00,2025-10-09 23:30:00,21.87,26.67,,,361.35,0.0,14.45,46.18,15.24,1.16,36.45,26.67,36.0,Good,23.0,9.0,3.0,10.0,20.579999999999995,25.53,341.90000000000003,0.0,14.35,51.27,13.476666666666665,1.4300000000000004,,,24.27875,28.13583333333333,324.46708333333333,0.1945833333333333,11.329583333333332,53.86166666666667,8.989166666666668,0.8679166666666666,,,20.53,18.61,23.99,25.67,23.13,29.7,342.74,304.96,372.4,0.0,0.0,0.0,14.24,14.77,15.15,51.45,60.86,40.87,13.87,8.18,9.62,1.49,1.62,1.51,,,,,,,34.0,31.0,40.0,,,,,,,,,,,,,,
1760036400.0,2025-10-09 19:00:00,2025-10-10 00:30:00,22.94,26.48,,,372.14,0.0,14.48,39.16,15.69,0.76,38.23333333333333,26.48,38.0,Good,0.0,10.0,4.0,10.0,21.78,26.27333333333333,358.74333333333334,0.0,14.39,45.59666666666667,14.933333333333332,1.136666666666667,,,24.12625,27.90041666666667,323.73,0.1945833333333333,11.292916666666668,54.05833333333333,9.308333333333334,0.8420833333333334,,,21.87,19.34,26.6,26.67,24.25,32.13,361.35,321.61,389.83,0.0,0.0,0.0,14.45,14.36,15.36,46.18,56.18,34.44,15.24,11.32,8.03,1.16,1.64,1.38,,,,,,,36.0,32.0,44.0,,,,,,,,,,,,,,
1760040000.0,2025-10-09 20:00:00,2025-10-10 01:30:00,24.25,27.01,,,387.84,0.0,14.34,33.04,14.99,0.63,40.41666666666667,27.01,40.0,Good,1.0,10.0,4.0,10.0,23.02,26.72,373.7766666666666,0.0,14.423333333333334,39.46000000000001,15.306666666666665,0.8500000000000002,,,23.91208333333333,27.58666666666667,323.31916666666666,0.1945833333333333,11.284999999999998,54.144166666666656,9.644166666666663,0.8174999999999999,,,22.94,20.53,29.39,26.48,25.67,34.54,372.14,342.74,397.7,0.0,0.0,0.0,14.48,14.24,14.53,39.16,51.45,30.98,15.69,13.87,6.93,0.76,1.49,1.22,,,,,,,38.0,34.0,49.0,,,,,,,,,,,,,,
